date,offense_description,offense_code,census_tract,street,cross_street,lat,lon
2020-10-01T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block Neches Street,NA,30.2658524,-97.7385855
2020-10-01T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,East 6th Street And Neches Street,NA,30.266782,-97.738247
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,300 Block Comal Street,NA,30.2607118,-97.7281763
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,400 Block Comal Street,NA,30.2611925,-97.7274185
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block Brazos Street,NA,30.2658244,-97.7421904
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street And Neches,NA,30.266782,-97.738247
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 7th Street,NA,30.2678638,-97.7375115
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block Trinty Street,NA,30.2661534,-97.7396808
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Of Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street And Neches Street,NA,30.266782,-97.738247
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000902,800 Block East 6th Street,NA,30.2656502,-97.7341674
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,410 Comal Street,NA,30.2619349,-97.7276037
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,603 Congress Avenue,NA,30.268065,-97.7424043
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-06T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-06T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-07T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,100 West 6th Street,NA,30.2680679,-97.7428199
2020-10-07T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,7th Street And Trinity Street,NA,30.2680197,-97.7389915
2020-10-08T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,700 Block Red River Street,NA,30.267771,-97.736955
2020-10-08T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-08T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-08T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,700 Block Red River Street,NA,30.267771,-97.736955
2020-10-08T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001000,90 Block Chalmers Street,NA,30.2567106,-97.7274511
2020-10-09T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-09T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-09T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,Ih 35 And Cesar Chavez,NA,30.2612203,-97.7367715
2020-10-09T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-09T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,300 Block Comal Street,NA,30.2607118,-97.7281763
2020-10-10T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000901,600 Block North Ih 35,NA,30.2679472,-97.7338972
2020-10-10T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000901,600 Block North Ih 35,NA,30.2679472,-97.7338972
2020-10-10T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,020313,600 Block Brushy Creek,NA,30.5048207,-97.8126215
2020-10-10T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,600 Block East 7th Street,NA,30.2674226,-97.7368247
2020-10-10T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,600 Block Ih 35,NA,30.2658909,-97.7350274
2020-10-10T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001200,500 Block Lamar Boulevard,NA,30.270743,-97.754824
2020-10-10T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000901,600 Block North Ih 35,NA,30.2679472,-97.7338972
2020-10-10T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,8th Street,North Ih 35,30.2677242,-97.7343556
2020-10-10T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,East 5th Street And Neches Street,NA,30.265843,-97.7385889
2020-10-10T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,Ih 35,East 8th Street,30.2677242,-97.7343556
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-11T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,6th Street And Trinity Street,NA,30.267068,-97.739335
2020-10-11T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-11T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-11T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,600 Block Brushy Street,NA,30.2654574,-97.7335685
2020-10-12T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-12T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,6th Street At South Ih35 Service Road,NA,30.2657038,-97.7352815
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-12T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,6th Street At South Ih 35 Service Road,NA,30.2657038,-97.7352815
2020-10-12T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-12T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000304,600 Block North Ih 35 Service Road,NA,30.3033553,-97.7146281
2020-10-12T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-13T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 6th Street,NA,30.2670512,-97.7379995
2020-10-13T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,600 Block East Congress Avenue,NA,30.2686309,-97.7431606
2020-10-13T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,9th Street At Congress Avenue,NA,30.2708576,-97.7417729
2020-10-13T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-14T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-15T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000901,100 Block North Ih 35 Service Road,NA,30.2679472,-97.7338972
2020-10-15T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000901,100 Block North Ih 35 Service Road,NA,30.2679472,-97.7338972
2020-10-15T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,600 Block North Ih35 Service Road,NA,30.2658909,-97.7350274
2020-10-15T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000901,100 Block North Ih 35 Service Road,NA,30.2679472,-97.7338972
2020-10-16T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,600 Block San Marcos Street,NA,30.2651248,-97.7325232
2020-10-16T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000901,100 Block North Ih 35 Service Road,NA,30.2679472,-97.7338972
2020-10-16T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,600 Block San Marcos Street,NA,30.2651248,-97.7325232
2020-10-16T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,600 Block San Marcos Street,NA,30.2651248,-97.7325232
2020-10-16T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,East Ih 35 And Cesar Chavez Street,NA,30.2612203,-97.7367715
2020-10-17T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,409 East 5th Street,NA,30.2656768,-97.7391251
2020-10-18T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 7th Street,NA,30.2678638,-97.7375115
2020-10-19T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000902,East 6th Street And North Ih 35 Service,NA,30.2651723,-97.7334166
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,500 Block East 7th Street,NA,30.2678638,-97.7375115
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 2nd Street,NA,30.2639341,-97.7422852
2020-10-19T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-20T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,100 Block West 2nd Street,NA,30.2643235,-97.7442097
2020-10-20T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 6th Street,NA,30.2678743,-97.7411186
2020-10-20T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,452 West 2nd Street,NA,30.2657166,-97.7484394
2020-10-20T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000304,600 Block North Ih 35 Service Road,NA,30.3033553,-97.7146281
2020-10-21T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000700,1305 Trinity Street,NA,30.2740679,-97.7366044
2020-10-21T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000700,1200 Block Red River Street,NA,30.272444,-97.7349771
2020-10-21T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001503,200 Block North Ih35 Service Road,NA,30.3268752,-97.7068655
2020-10-21T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000700,1305 Trinity,NA,30.2740679,-97.7366044
2020-10-21T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,300 Block Congress Avenue,NA,30.26558,-97.744191
2020-10-21T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,300 Block Comal Street,NA,30.2607118,-97.7281763
2020-10-21T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,East 6th Street And Trinity,NA,30.267068,-97.739335
2020-10-21T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,800 Block East Cesar Chavez Street,NA,30.2610208,-97.7357813
2020-10-21T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000700,1200 Block Red River Street,NA,30.272444,-97.7349771
2020-10-21T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-22T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-22T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,300 Block Onion,NA,30.2606846,-97.7288218
2020-10-22T00:00:00Z,AGGRESSIVE SOLICITATION,62220,020100,100 Block North Ih35 West Frontage,NA,37.9417916,-96.7513912
2020-10-22T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-22T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-23T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,7th Street At North Ih35,NA,30.2668223,-97.7346772
2020-10-24T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street At Brazos,NA,30.2676817,-97.741483
2020-10-24T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,6th Street And Brazos,NA,30.2676817,-97.741483
2020-10-24T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Sabine Street,NA,30.2663927,-97.7362596
2020-10-24T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,000902,600 Block Brushy Street,NA,30.2654574,-97.7335685
2020-10-24T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street And San Jacinto Boulevard,NA,30.2673868,-97.7404088
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-25T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,6th Street At Congress Avenue,NA,30.268066,-97.742813
2020-10-25T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,6th Street At Brazos Street,NA,30.2676817,-97.741483
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,800 Block Congress Avenue,NA,30.2702192,-97.7422188
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,100 Block East 6th Street,NA,30.2682647,-97.7425372
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street At Brazos Street,NA,30.2676817,-97.741483
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,6th Street At Brazos Street,NA,30.2676817,-97.741483
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,800 Block Congress Avenue,NA,30.2702192,-97.7422188
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,315 East 6th Street,NA,30.266958,-97.739939
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 6th Street,NA,30.2678743,-97.7411186
2020-10-25T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,900 Block Guadalupe Street,NA,30.2723845,-97.7456038
2020-10-26T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,700 Block Trinity Street,NA,30.2682957,-97.739019
2020-10-26T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,500 Block Neches Street,NA,30.2658524,-97.7385855
2020-10-27T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-27T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 2nd Street,NA,30.2639341,-97.7422852
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 6th Street,NA,30.2678743,-97.7411186
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,722 East 7th Street,NA,30.2673505,-97.7346891
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,722 East 7th Street,NA,30.2673505,-97.7346891
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,200 Block East 6th Street,NA,30.2678743,-97.7411186
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,715 Red River,NA,30.2679079,-97.7363869
2020-10-28T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,722 East 6th Street,NA,30.2663488,-97.7351731
2020-10-30T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-10-30T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001503,200 Block North Ih35 Service Road,NA,30.3268752,-97.7068655
2020-10-30T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001200,1200 Block West Cesar Chavez Street,NA,30.270684,-97.7616357
2020-10-30T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,302 East 6th Street,NA,30.267576,-97.740077
2020-10-30T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,700 Block Trinity Street,NA,30.2682957,-97.739019
2020-10-30T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000700,1490 Trinity Street,NA,30.2758069,-97.7360923
2020-10-31T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,315 East 6th Street,NA,30.266958,-97.739939
2020-10-31T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,5th Street At Congress Avenue,NA,30.2671174,-97.743156
2020-10-31T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,000902,701 East 7th Street,NA,30.2665143,-97.7338529
2020-10-31T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,400 Block East 6th Street,NA,30.2673915,-97.7390604
2020-10-31T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,500 Block North Ih 35 Service Road,NA,30.2653478,-97.7355471
2020-10-31T00:00:00Z,AGGRESSIVE SOLICITATION,62220,023403,600 Block Ih 35 Service Road,NA,30.943379,-97.5400244
2020-11-02T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,700 Block East 7th Street,NA,30.2674769,-97.7349654
2020-11-02T00:00:00Z,AGGRESSIVE SOLICITATION,62220,000700,1200 Block North Ih35 Service Road,NA,30.2723033,-97.7334223
2020-11-02T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,700 Block East 7th Street,NA,30.2674769,-97.7349654
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,East 6th Street At San Jacinto Boulevard,NA,30.2673868,-97.7404088
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001200,900 Block 6th Street,NA,30.2713309,-97.7528954
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,307 East 6th Street,NA,30.2670998,-97.7402062
2020-11-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-11-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,800 Block Congress Avenue,NA,30.2702192,-97.7422188
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-11-03T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Neches Street,NA,30.2668634,-97.7381057
2020-11-03T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,300 Block East 6th Street,NA,30.267582,-97.740155
2020-11-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Brazos Street,NA,30.2679291,-97.7413846
2020-11-04T00:00:00Z,AGGRESSIVE SOLICITATION,62220,001100,6th Street At Congress Avenue,NA,30.268066,-97.742813
2020-11-04T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,400 Block West Cesar Chavez Street,NA,30.2648638,-97.7486847
2020-11-05T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,600 Block Congress Avenue,NA,30.2686309,-97.7431606
2020-11-05T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,East 6th Street At San Jacinto Boulevard,NA,30.2673868,-97.7404088
2020-11-05T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,100 Block East 6th Street,NA,30.2682647,-97.7425372
2020-11-05T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,East 6th Street At San Jacinto Boulevard,NA,30.2673868,-97.7404088
2020-11-07T00:00:00Z,CAMPING IN A PUBLIC PLACE,62615,001100,700 Block Red River Street,NA,30.267771,-97.736955
2020-11-07T00:00:00Z,Sitting or Lying Down on a Public Sidewalk or Sleeping Outdoors,62611,001100,800 Block Congress Avenue,NA,30.2702192,-97.7422188
